t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
120.0,2280247.3236995116,4434857.480659924,4053966.2798710307,-2195.867797870189,-2684.60757460678,3066.910056894878
121.0,2278049.92799662,4432170.347705099,4057030.6608521217,-2198.8906904011965,-2689.598643798381,3061.88948588958
122.0,2275849.542318709,4429478.283372328,4060090.05884281,-2201.8439207654446,-2694.4633171344176,3056.949031406082
123.0,2273646.240155089,4426781.42107083,4063144.558914934,-2204.7193683173973,-2699.186711495742,3052.0992166425567
124.0,2271440.1035820744,4424079.909949336,4066194.257276095,-2207.5079240747727,-2703.7521291300654,3047.3518618557137
125.0,2269231.2243069396,4421373.91681257,4069239.2626386452,-2210.199373659678,-2708.140843479894,3042.7202349903528
126.0,2267019.704834755,4418663.628262376,4072279.6977460757,-2212.7822682899423,-2712.3318635830656,3038.219215914374
127.0,2264805.6597703598,4415949.253085404,4075315.701070474,-2215.243783288868,-2716.301676234696,3033.8654741414357
128.0,2262589.2172681773,4413231.024909907,4078347.4286943586,-2217.569563799072,-2720.0239656073973,3029.677659375826
129.0,2260370.5206427616,4410509.205154189,4081375.0563892256,-2219.743557712063,-2723.46931068087,3025.676603484899
130.0,2258149.730152753,4407784.086288545,4084398.7819013284,-2221.7478362941183,-2726.6048617539927,3021.885531495791
131.0,2255927.0249701734,4405055.995430681,4087418.827452217,-2223.5624036204536,-2729.3939986401238,3018.3302779179066
132.0,2253702.6053455123,4402325.298291265,4090435.442457164,-2225.164996768348,-2731.795974767767,3015.039503048174
133.0,2251476.6949766367,4399592.403481145,4093448.9064583136,-2226.530879832804,-2733.7655536071397,3012.0449018243235
134.0,2249249.5435858467,4396857.767184051,4096459.532260813,-2227.6326362327673,-2735.2526466175914,3009.381395228207
135.0,2247021.429704171,4394121.89818791,4099467.66924877,-2228.439965539146,-2736.2019653026946,3007.087291177362
136.0,2244792.6636547684,4391385.363253445,4102473.7068431675,-2228.9194932400715,-2736.5527041330934,3005.2043982318137
137.0,2242563.590717691,4388648.792779644,4105478.0780452336,-2229.0346044679172,-2736.2382760844193,3003.7780713320244
138.0,2240334.5944458325,4385912.8867012765,4108481.2629858316,-2228.7453157692216,-2735.18612824101,3002.8571643249597
139.0,2238106.1000861526,4383178.420523162,4111483.7923738835,-2228.0082024880685,-2733.3176713366993,3002.493859385606
140.0,2235878.5780408564,4380446.251358603,4114486.250704603,-2226.776403156109,-2730.5483639901504,3002.7433390198275
141.0,2233652.5472798403,4377717.323795182,4117489.279051923,-2224.999726227019,-2726.787999296095,3003.6632626797073
142.0,2231428.5785884024,4374992.675360011,4120493.577229962,-2222.624888326507,-2721.941247785464,3005.313007899327
143.0,2229207.2975031873,4372273.441299611,4123499.905067722,-2219.5959164144006,-2715.908515603747,3007.7526363218203
144.0,2226989.3867555736,4369560.858328803,4126509.082502606,-2215.8547482590657,-2708.5871788272634,3011.0415492448956
145.0,2224775.588006669,4366856.266941956,4129521.9881662116,-2211.3420656200033,-2699.8732526088133,3015.2368067500647
146.0,2222566.7026243336,4364161.111823586,4132539.556116106,-2205.9983914962504,-2689.663545493502,3020.3911005235277
147.0,2220363.5912236767,4361476.939850969,4135562.7703672587,-2199.7654757043347,-2677.858332783915,3026.550394173013
148.0,2218167.171672925,4358805.395158018,4138592.656904452,-2192.5879807425663,-2664.364556575194,3033.7512766881846
149.0,2215978.4152621916,4356148.210737819,4141630.272920635,-2184.415461611934,-2649.0995228830725,3042.0181140562054
150.0,2213798.340749701,4353507.196112252,4144676.6931325644,-2175.204608598491,-2631.9950180421583,3051.3601286602207
151.0,2211628.0060449946,4350884.220701735,4147732.9931779555,-2164.9216914772987,-2613.001709117554,3061.768581794109
152.0,2209468.4973667464,4348281.192694017,4150800.2302961526,-2153.545108931139,-2592.0936304689385,3073.214275157312
153.0,2207320.9158271323,4345700.033440797,4153879.42172827,-2141.067911215592,-2569.272497395985,3085.645614637295
154.0,2205186.3615443152,4343142.647699225,4156971.5215254272,-2127.500131910667,-2544.571537138894,3098.987485439284
155.0,2203065.915563311,4340610.890366519,4160077.3966991487,-2111.6867949685548,-2515.9484768649563,3114.4157635115553
156.0,2200962.987954378,4338110.750745495,4163200.3530524503,-2091.2920055638533,-2479.284255634062,3134.2598206796683
157.0,2198883.3315521833,4335652.321855251,4166345.916340508,-2067.5535820759833,-2436.8550287149847,3156.890777798835
158.0,2196827.880790226,4333237.040688065,4169514.134608048,-2042.9860358394217,-2393.183499132283,3179.427472698968
159.0,2194797.3594805044,4330865.954856986,4172704.771285906,-2017.8087105425075,-2348.6711396449246,3201.590610106243
160.0,2192792.263369141,4328539.698408775,4175917.3158282605,-1992.2550506913103,-2303.737109456677,3223.117415355053
161.0,2190812.849379122,4326258.480638073,4179151.006116616,-1966.5649835455697,-2258.804160585627,3243.7719697810244
162.0,2188859.13340205,4324022.090087604,4182404.8597678225,-1940.9764498702716,-2214.2838754127733,3263.3528299650643
163.0,2186930.8964793812,4321829.912887247,4185677.711776546,-1915.7174036621582,-2170.563258328475,3281.6979386617895
164.0,2185027.6985947257,4319680.963570947,4188968.255645146,-1890.9988361923024,-2127.9935577842407,3298.686721094884
165.0,2183148.8988069966,4317573.925771679,4192275.085218736,-1867.0092288998421,-2086.881890522316,3314.23957299185
166.0,2181293.680136926,4315507.199789902,4195596.73479113,-1843.9106579599902,-2047.4859059061855,3328.3151823221706
167.0,2179461.0774910767,4313478.953959866,4198931.71558338,-1821.836592359934,-2010.0114189861342,3340.906262082979
168.0,2177650.006952206,4311487.17695193,4202278.547315296,-1800.8912729313597,-1974.6126957838424,3352.0343072325923
169.0,2175859.294945214,4309529.728568299,4205635.7841978455,-1781.1504478463903,-1941.3949132631533,3361.743943497073
170.0,2174087.7060565134,4307604.387125404,4209002.03520229,-1763.5974391307682,-1911.9859860399738,3369.502919696737
171.0,2172332.1000669524,4305705.756596219,4212374.790037239,-1750.0367280209903,-1889.3787309061736,3374.309865515679
172.0,2170587.6326004714,4303825.629663591,4215750.654933321,-1739.3613767754287,-1871.6747009623796,3377.038468998391
173.0,2168853.3773134016,4301962.407194294,4219128.866975236,-1729.5986451394856,-1855.5422396291979,3379.0314773083664
174.0,2167128.4353101924,4300114.545184333,4222508.717887938,-1720.7182185635902,-1840.922098647803,3380.342406683136
175.0,2165411.9408762744,4298280.562996998,4225889.551788602,-1712.684750866145,-1827.7478050664067,3381.022791878786
176.0,2163703.06580846,4296459.0495742,4229270.763471696,-1705.4592331631575,-1815.947764790617,3381.122167166788
177.0,2162001.022409948,4294648.667467417,4232651.796122936,-1699.0002352283336,-1805.4472755184397,3380.6875936673023
178.0,2160305.0653380034,4292848.155023163,4236032.13865903,-1693.2649611253291,-1796.1702129999176,3379.7633640929125
179.0,2158614.4924876974,4291056.327041417,4239411.322851121,-1688.2101271520369,-1788.0404117181897,3378.390847892966
180.0,2156928.6450836994,4289272.074199727,4242788.920354816,-1683.7926755049266,-1780.9827682790346,3376.6084442259744
181.0,2155246.9071366875,4287494.361504859,4246164.539739573,-1679.9703401722945,-1774.9240993913263,3374.4516150914133
182.0,2153568.704403355,4285722.226000944,4249537.823584999,-1676.7020829527173,-1769.7937872735783,3371.9529757900164
183.0,2151893.502970782,4283954.773930312,4252908.445691153,-1673.9484176153783,-1765.5242444616742,3369.1424243957736
184.0,2150220.807568124,4282191.177512021,4256276.1084337905,-1671.6716394836549,-1762.051227923017,3366.047295864206
185.0,2148550.159691815,4280430.671474466,4259640.540282882,-1669.835976431379,-1759.314029584173,3362.6925297928974
186.0,2146881.1356152613,4278672.549452852,4263001.493493376,-1668.4076757016592,-1757.2555673010647,3359.1008436479606
187.0,2145213.3443404115,4276916.160339864,4266358.741970178,-1667.3550392326433,-1755.8223971338011,3355.2929055127315
188.0,2143546.425536796,4275160.904658585,4269712.079304402,-1666.6484184730798,-1754.964664730709,3351.2875022045337
189.0,2141880.0475034653,4273406.231010403,4273061.316974587,-1666.2601780211553,-1754.6360107739456,3347.1016999869607
190.0,2140213.9051807537,4271651.632637037,4276406.282704376,-1666.1646359076258,-1754.7934429040179,3342.7509961486794
191.0,2138547.71823165,4269896.6441245945,4279746.818966884,-1666.3379870126955,-1755.3971842601895,3338.2494604932144
192.0,2136881.2292067283,4268140.838268517,4283082.781625362,-1666.758214881178,-1756.4105068049394,3333.6098663588054
193.0,2135214.2018018877,4266383.823110985,4286414.038699602,-1667.4049962018616,-1757.7995559596457,3328.8438111790456
194.0,2133546.4192143246,4264625.239156597,4289740.46924772,-1668.2596013150178,-1759.5331716309302,3323.9618268748745
195.0,2131877.6825992577,4262864.756767723,4293061.9623533515,-1669.3047933860216,-1761.5827095531859,3318.9734805403277
196.0,2130207.8096275525,4261102.073737491,4296378.416208801,-1670.524728272343,-1763.9218659000471,3313.88746600179
197.0,2128536.633142713,4259336.913035923,4299689.737285355,-1671.9048565870617,-1766.5265073366463,3308.711686877534
198.0,2126863.9999143784,4257569.020722818,4302995.839582556,-1673.4318290743977,-1769.3745080418885,3303.4533317908645
199.0,2125189.769484564,4255798.164019839,4306296.643948937,-1675.0934060607105,-1772.4455947135575,3298.118942391593
200.0,2123513.813102257,4254024.1295333905,4309592.077467339,-1676.8783714976162,-1775.7212002025917,3292.714474803768
201.0,2121836.012741569,4252246.721619434,4312882.072898544,-1678.7764518922195,-1779.1843260792084,3287.245355097577
202.0,2120156.2601984725,4250465.760881232,4316166.568177534,-1680.778240266256,-1782.8194142039865,3281.7165293563157
203.0,2118474.4562610365,4248681.082791026,4319445.505957257,-1682.8751251604408,-1786.6122272200882,3276.1325088343583
204.0,2116790.5099481517,4246892.536426792,4322718.833195203,-1685.059224604629,-1790.5497377091087,3270.4974106950685
205.0,2115104.337811827,4245099.9833156075,4325986.500778647,-1687.3233249150217,-1794.6200257041492,3264.814994766377
206.0,2113415.8632983216,4243303.296375384,4329248.463184736,-1689.660824120976,-1798.8121841689572,3259.088696698658
207.0,2111725.0161635852,4241502.35894727,4332504.678172044,-1692.065679801628,-1803.1162319905125,3253.3216578909196
208.0,2110031.7319387184,4239697.063911403,4335755.106500518,-1694.5323610876221,-1807.5230340613052,3247.5167525061406
209.0,2108335.95144141,4237887.312879147,4338999.711677057,-1697.055804569507,-1812.0242279777303,3241.6766118742526
210.0,2106637.6203295793,4236073.015455447,4342238.459724266,-1699.6313738643657,-1816.6121568935923,3235.8036465300247
211.0,2104936.6886936813,4234254.08856536,4345471.318970117,-1702.2548225768842,-1821.2798080914654,3229.900066138711
212.0,2103233.1106844256,4232430.455839264,4348698.2598565435,-1704.922260413412,-1826.02075682953,3223.9678975204006
213.0,2101526.8441728544,4230602.047051701,4351919.254765158,-1707.6301222078037,-1830.8291150624864,3218.0090009472333
214.0,2099817.85044001,4228768.797609139,4355134.277858438,-1710.375139625743,-1835.6994846356101,3212.025084905792
215.0,2098106.093893603,4226930.64808243,4358343.304934969,-1713.1543153407983,-1840.6269145868719,3206.017719468102
216.0,2096391.5418093284,4225087.5437799655,4361546.313297374,-1715.9648994737072,-1845.6068622227758,3199.9883484016173
217.0,2094674.1640946555,4223239.434357984,4364743.281631772,-1718.8043681080453,-1850.6351576354355,3193.9383001602255
218.0,2092953.9330731123,4221386.273464695,4367934.189897695,-1721.6704037011368,-1855.7079713703133,3187.8687978517264
219.0,2091230.8232872533,4219528.018415243,4371119.019227476,-1724.5608772337437,-1860.8217849694192,3181.780968283303
220.0,2089504.8113186448,4217664.629894756,4374297.751834261,-1727.473831941723,-1865.9733641361818,3175.6758501851
221.0,2087775.8756233698,4215796.071686971,4377470.370927846,-1730.4074684939114,-1871.1597342910245,3169.554401680827
222.0,2086043.996381657,4213922.310426174,4380636.860637623,-1733.3601314892294,-1876.3781583057716,3163.41750707943
223.0,2084309.1553603914,4212043.315370359,4383797.205942005,-1736.3302971502999,-1881.6261162208393,3157.265983059071
224.0,2082571.3357873564,4210159.058193732,4386951.392603741,-1739.3165621105582,-1886.9012867612764,3151.1005842951126
225.0,2080830.5222361702,4208269.512796837,4390099.407110595,-1742.317633197992,-1892.2015304979868,3144.922008587979
226.0,2079086.7005209604,4206374.655132736,4393241.236620917,-1745.3323181227315,-1897.5248745032586,3138.730901537463
227.0,2077339.8575999248,4204474.46304783,4396376.86891367,-1748.4052915687207,-1902.9463014928624,3132.4971407866105
228.0,2075589.889937823,4202568.76252975,4399506.23090249,-1751.5560139791341,-1908.4985152254812,3126.2073341910727
229.0,2073836.7455719665,4200657.466017379,4402629.283582052,-1754.7347200972727,-1914.098074591253,3119.894508229103
230.0,2072080.4204976284,4198740.566380568,4405746.019918948,-1757.9172052280046,-1919.7043907316402,3113.5747716170736
231.0,2070320.9111615105,4196818.057235916,4408856.433125286,-1761.1030363419559,-1925.3167472840287,3107.248360169586
232.0,2068558.2144249445,4194889.932886,4411960.516639288,-1764.2918155741645,-1930.9344859656412,3100.9154911278747
233.0,2066792.3275303622,4192956.188263985,4415058.264107542,-1767.4831771124154,-1936.557001447538,3094.576364727225
234.0,2065023.2480707197,4191016.8188831047,4418149.669368742,-1770.6767843770795,-1942.1837367136031,3088.231165619567
235.0,2063250.973961608,4189071.8207905577,4421234.726438781,-1773.8723274642834,-1947.8141788465437,3081.8800641712733
236.0,2061475.503415791,4187121.1905254116,4424313.429497085,-1777.069520826568,-1953.447855205508,3075.5232176431455
237.0,2059696.8349199549,4185164.9250801466,4427385.772874068,-1780.2681011724053,-1959.084329963196,3069.160771269817
238.0,2057914.9672134463,4183203.0218654852,4430451.751039624,-1783.4678255562903,-1964.7232009593863,3062.7928592385724
239.0,2056129.8992688423,4181235.478678228,4433511.358592545,-1786.6684696440352,-1970.3640968368854,3056.4196055894718
240.0,2054341.6302741582,4179262.2936718115,4436564.590250803,-1789.8698261370882,-1976.0066744419746,3050.0411250321195
241.0,2052550.1596165681,4177283.465329344,4439611.440842609,-1793.0717033351539,-1981.6506164548919,3043.65752369212
242.0,2050755.486867488,4175298.9924389017,4442651.905298187,-1796.2739238330396,-1987.2956292349845,3037.268899803981
243.0,2048957.611768902,4173308.874070874,4445685.978642217,-1799.4763233301928,-1992.9414408588782,3030.8753443309106
