t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
119.0,2462592.5378332064,4605347.226448488,3736540.845888042,-795.7668593230192,-2946.733360362239,2849.967951007653
120.0,2461795.2660140875,4602398.056617041,3739388.6925228275,-798.7265289367642,-2951.5058747627772,2845.784468259895
121.0,2460995.084775333,4599444.214698963,3742232.4148245617,-801.5791805393528,-2956.0647151293233,2841.7274140943773
122.0,2460192.107653009,4596485.9271867825,3745072.1473510163,-804.310926198028,-2960.3825693884864,2837.814108391758
123.0,2459386.462922937,4593523.449560186,3747908.043041345,-806.9060687250458,-2964.4285657349974,2834.0641201664694
124.0,2458578.2955155587,4590557.0700553125,3750740.275591349,-809.3468800892588,-2968.167832080275,2830.4995297801215
125.0,2457767.7691627583,4587587.113896025,3753569.0421009054,-811.6133590769023,-2971.5610122210346,2827.1452099452727
126.0,2456955.068797405,4584613.94803087,3756394.56601124,-813.6829686069395,-2974.563738641329,2824.0291224757675
127.0,2456140.4032255444,4581637.986418743,3759217.100345857,-815.5303541389294,-2977.126063646283,2821.18262572377
128.0,2455324.008089127,4578659.695903578,3762036.9312626873,-817.1270460293163,-2979.1918529649265,2818.6407849856187
129.0,2454506.1491334857,4575679.602712813,3764854.381915828,-818.4411505958997,-2980.6981493528,2816.4426747281104
130.0,2453687.125787935,4572698.299604872,3767669.8166121435,-819.437037140131,-2981.5745182284154,2814.6316571717616
131.0,2452867.2750592055,4569716.453676356,3770483.6452301717,-820.0750313827302,-2981.7423931593075,2813.2556164367124
132.0,2452046.9757251698,4566734.814818554,3773296.327845017,-820.3111297895666,-2981.114446466323,2812.367121055955
133.0,2451226.6527996263,4563754.224783423,3776108.3794722836,-820.096754165832,-2979.5940194115974,2812.0234802362975
134.0,2450406.782216838,4560775.62677973,3778920.3748054896,-819.3785717538558,-2977.074657574296,2812.286650944501
135.0,2449587.8956561186,4557800.075468275,3781732.9527741726,-818.0984127975535,-2973.4398101549596,2813.2229441541713
136.0,2448770.585391243,4554828.7471594205,3784546.820693798,-816.193324937718,-2968.562766777817,2814.9024700943846
137.0,2447955.509006243,4551862.949934719,3787362.7577143614,-813.5958115104586,-2962.306921392679,2817.3982552851085
138.0,2447143.393768222,4548904.133316635,3790181.617204368,-810.2343080691062,-2954.526468965225,2820.7849601726048
139.0,2446335.040390105,4545953.896996789,3793004.3276347066,-806.0339572359808,-2945.067655055318,2825.137127569644
140.0,2445531.32585375,4543013.9980065245,3795831.8914595074,-800.9177447929978,-2933.770708457101,2830.5269016642123
141.0,2444733.204900519,4540086.3555798745,3798665.381438035,-794.8080577237997,-2920.4725892152637,2837.0211783496197
142.0,2443941.7097383025,4537173.052828094,3801505.9338162066,-787.628715459723,-2905.0106740035117,2844.6781831411645
143.0,2443157.9474695995,4534276.334231867,3804354.7378043174,-778.4841340677813,-2885.5811135228723,2854.4917675356846
144.0,2442384.741470167,4531401.890601048,3807214.917351278,-765.5996443131007,-2858.5998648349196,2868.4044674700126
145.0,2441626.7481809733,4528559.134502198,3810091.5467392574,-749.6296601807699,-2825.31380965095,2885.4870162627194
146.0,2440885.4821498054,4525751.262981746,3812985.8913838034,-732.1594754913822,-2788.840168654453,2903.76325419941
147.0,2440162.4292299906,4522981.454164889,3815899.073247656,-713.2347663186956,-2749.2311263545416,2923.068084547762
148.0,2439459.012617168,4520252.800729037,3818832.027552899,-692.9365126460325,-2706.6093508508056,2943.1952044744976
149.0,2438776.5562046985,4517568.235463187,3821785.463656605,-671.3825715261046,-2661.1736379787326,2963.9024054761976
150.0,2438116.247474116,4514930.45345308,3824759.8323638514,-648.727084423881,-2613.2002482167445,2984.919460792793
151.0,2437479.1020358508,4512341.834966754,3827755.302578191,-625.1577012669295,-2563.039904175792,3005.9586257005576
152.0,2436865.932071582,4509804.373644728,3830771.7496152525,-600.8906032706145,-2511.110140658915,3026.726996267913
153.0,2436277.3208293095,4507319.614685436,3833808.7565707266,-576.163550770143,-2457.8831808669493,3046.939668453997
154.0,2435713.6049700417,4504888.607282994,3836865.6289521605,-551.2274198103696,-2403.8700280007906,3066.332478463417
155.0,2435174.865989689,4502511.874629434,3839941.4215276535,-526.3368787739892,-2349.6019217874855,3084.6731296048965
156.0,2434660.9312124937,4500189.403439419,3843034.9752113703,-501.7409578601364,-2295.6106281960383,3101.7697222235147
157.0,2434171.3840739685,4497920.653373042,3846144.9609721005,-477.6742609597277,-2242.409147840459,3117.4760599844158
158.0,2433705.582690574,4495704.585143738,3849269.927331339,-454.3494647277985,-2190.474326442927,3131.693534449907
159.0,2433262.685144513,4493539.704720156,3852408.3480410003,-431.951567316195,-2140.2325573856942,3144.3698061977047
160.0,2432841.679555942,4491424.120028967,3855558.6669437345,-410.6341265824158,-2092.049346132204,3155.4948322081473
161.0,2432441.416891348,4489355.606027892,3858719.3377054166,-390.5175049274694,-2046.2230407800525,3165.0949916513637
162.0,2432060.644546087,4487331.673947407,3861888.8569270372,-371.688949061092,-2002.9826002172194,3173.226125449175
163.0,2431698.038993226,4485349.640827457,3865065.789956315,-354.20419914019294,-1962.4889291529544,3179.966248385608
164.0,2431352.2361478065,4483406.696089101,3868248.7894238085,-338.09024985833094,-1924.8390875216573,3185.4085533772595
165.0,2431021.8584935092,4481499.962652414,3871436.6070630695,-323.3488710653037,-1890.0725830206648,3189.655148273334
166.0,2430705.538405676,4479626.55092306,3874628.099720355,-309.96052457625046,-1858.1789619862102,3192.811783448793
167.0,2430401.9374443567,4477783.604728442,3877822.230629967,-298.21753354743123,-1829.8419969058596,3194.830120658735
168.0,2430109.103338581,4475966.866929248,3881017.7599616726,-289.3180078174919,-1807.7746196421795,3195.2509329314344
169.0,2429823.3014287218,4474168.055489157,3884212.73249583,-283.06225522910245,-1791.5692597134039,3194.2830228488892
170.0,2429542.978828123,4472383.728409821,3887406.3260073704,-277.99716094811447,-1778.0014173896052,3192.678303674562
171.0,2429267.3071068255,4470612.052654378,3890598.089103179,-273.72883028467186,-1766.199216912035,3190.6474210373126
172.0,2428995.5211675535,4468851.329975997,3893787.620849445,-270.19493759889156,-1756.0293426136486,3188.238077001646
173.0,2428726.9172316277,4467099.993969151,3896974.5652571823,-267.3355046650395,-1747.362303443253,3185.492676040856
174.0,2428460.8501582234,4465356.605369111,3900158.6062015267,-265.09345941175707,-1740.073930778075,3182.448775183875
175.0,2428196.730312804,4463619.846107595,3903339.46280755,-263.41499894554727,-1734.0464116255753,3179.1395520949736
176.0,2427934.0201603323,4461888.512545859,3906516.8853057167,-262.24979508132674,-1729.1689407047816,3175.594266410917
177.0,2427672.2307226416,4460161.508226185,3909690.651340372,-261.55107622407377,-1725.3380673476495,3171.8386984292883
178.0,2427410.918007884,4458437.836411164,3912860.5627025752,-261.275614667451,-1722.4578039715998,3167.8955558144953
179.0,2427149.6794933067,4456716.592618242,3916026.442452001,-261.38364371843636,-1720.4395532677881,3163.7848437184
180.0,2426888.1507204473,4454996.957304629,3919188.132390012,-261.83872469048947,-1719.2019018610008,3159.524196969345
181.0,2426626.0020439257,4453278.18881452,3922345.4908459396,-262.60757989785634,-1718.6703195567243,3155.129175146809
182.0,2426362.9355606516,4451559.616665515,3925498.3907403057,-263.65990442223847,-1718.7767955982126,3150.6135226555634
183.0,2426098.682235081,4449840.6352233235,3928646.7178912507,-264.9681665317621,-1719.4594366881065,3145.9893966459204
184.0,2425832.999227588,4448120.697792139,3931790.3695335975,-266.50740425870754,-1720.6620459123515,3141.267565946793
185.0,2425565.667426564,4446399.311131499,3934929.2530231443,-268.2550236894749,-1722.3336970098317,3136.4575842011254
186.0,2425296.489180209,4444676.030398119,3938063.2847019997,-270.190602960065,-1724.4283146499656,3131.567940312205
187.0,2425025.2862206437,4442950.454502199,3941192.3889037687,-272.2957047186792,-1726.9042683271691,3126.6061890467536
188.0,2424751.8977707718,4441222.221861465,3944316.4970800932,-274.55369882890955,-1729.7239850279875,3121.579064398771
189.0,2424476.178822986,4439491.006532143,3947435.5470325663,-276.9495963770896,-1732.8535840082914,3116.492578035686
190.0,2424197.9985780176,4437756.514693448,3950549.4822361646,-279.4698954750784,-1736.2625355422497,3111.3521048529074
191.0,2423917.2390320357,4436018.481461058,3953658.251242272,-282.102438922273,-1739.9233444239944,3106.16245742538
192.0,2423633.793700173,4434276.6680046,3956761.8071510154,-284.8362835221924,-1743.8112582247704,3100.9279508814216
193.0,2423347.5664649913,4432530.858944609,3959860.107144035,-287.66158062708564,-1747.903999731876,3095.65245953016
194.0,2423058.470538919,4430780.860005137,3962953.1120700757,-290.569467341993,-1752.1815226078033,3090.3394663808867
195.0,2422766.4275303073,4429026.495899393,3966040.7860767967,-293.55196774867363,-1756.6257890206762,3084.9921065212693
196.0,2422471.3666034215,4427267.608427095,3969123.0962831182,-296.60190346161835,-1761.2205679104663,3079.6132051940076
197.0,2422173.223723384,4425504.054763572,3972200.0124871847,-299.71281280275434,-1765.9512524027377,3074.205311279744
198.0,2421871.940977816,4423735.70592229,3975271.5069056777,-302.87887790310197,-1770.8046949012205,3068.770726800896
199.0,2421567.465967578,4421962.44537377,3978337.5539407865,-306.0948590519838,-1775.7690584314987,3063.3115329642314
200.0,2421259.751259712,4420184.167805427,3981398.129971606,-309.3560356500093,-1780.833682804834,3057.82961318898
201.0,2420948.753896278,4418400.77800816,3984453.2131671645,-312.6581531537231,-1785.9889642838389,3052.326673508389
202.0,2420634.4349534046,4416612.189876859,3987502.783318623,-315.99737544497475,-1791.2262474922463,3046.8042606716044
203.0,2420316.759145388,4414818.325513176,3990546.8216885077,-319.3702420964837,-1796.537728399504,3041.263778233202
204.0,2419995.6944692116,4413019.11442006,3993585.3108750894,-322.77363005373627,-1801.9163673045114,3035.7065008704085
205.0,2419671.2118852804,4411214.492778567,3996618.2346902485,-326.20471929130144,-1807.355810820125,3030.1335871519987
206.0,2419343.285030629,4409404.40279842,3999645.5780493934,-329.66096203331836,-1812.8503219606355,3024.546090930933
207.0,2419011.889961214,4407588.792134645,4002667.3268721104,-333.14005517726764,-1818.3947174986824,3018.944971525576
208.0,2418677.0049202745,4405767.613363422,4005683.4679924445,-336.6399155885447,-1823.9843118488789,3013.3311028366443
209.0,2418338.6101300367,4403940.823510948,4008693.9890777837,-340.1586579699069,-1829.6148668001406,3007.705281512346
210.0,2417996.6876043347,4402108.383629822,4011698.878555469,-343.71375360619277,-1835.3246039547957,3002.0575166796334
211.0,2417651.1826228243,4400270.174303038,4014698.104111143,-347.3401334886439,-1841.1899848021567,2996.3679481842555
212.0,2417302.0073373574,4398426.003660218,4017691.6144518377,-351.0136276448611,-1847.1578234354965,2990.649640009273
213.0,2416949.1553675346,4396575.858656167,4020679.4033911615,-354.69317002780735,-1853.1379626579583,2984.9252907396294
214.0,2416592.620997302,4394719.727734902,4023661.465033317,-358.37812957540154,-1859.1289881034754,2979.1951769595034
215.0,2416232.399108384,4392857.60067996,4026637.7937450805,-362.0679381710943,-1865.1296270289458,2973.4595489872154
216.0,2415868.4851209596,4390989.468480844,4029608.3841312914,-365.7620839034207,-1871.1387331741862,2967.7186338207684
217.0,2415500.874940577,4389115.323213612,4032573.231012722,-369.4601051635109,-1877.1552733979188,2961.9726373846643
218.0,2415129.5649106326,4387235.157934048,4035532.3294060607,-373.1615853975527,-1883.1783158108592,2956.221746549243
219.0,2414754.551769782,4385348.96658199,4038485.6745058205,-376.866148439236,-1889.2070192196406,2950.46613094653
220.0,2414375.832613754,4383456.743895609,4041433.261667954,-380.5734543548897,-1895.2406237390824,2944.705944590969
221.0,2413993.404861072,4381558.485334512,4044375.0863950024,-384.28319574147463,-1901.2784424326383,2938.9413273481186
222.0,2413607.266222271,4379654.187010744,4047311.14432265,-387.9950944255106,-1907.3198538613506,2933.172406252008
223.0,2413217.414672221,4377743.845626789,4050241.4312075065,-391.7088985214941,-1913.3642954505049,2927.3992966869846
224.0,2412823.848425228,4375827.458419843,4053165.942916024,-395.42437980067916,-1919.4112575594336,2921.622103458736
225.0,2412426.5659126197,4373905.02311167,4056084.675414424,-399.14133133972064,-1925.4602781906724,2915.84092175588
226.0,2412025.5657625487,4371976.537863461,4058997.624759536,-402.8595654235687,-1931.5109382630326,2910.0558380214497
227.0,2411620.8467817726,4370042.001235144,4061904.787090467,-406.5789116653614,-1937.5628573829308,2904.266930737067
228.0,2411212.407939218,4368101.412148695,4064806.15862101,-410.29921531979926,-1943.6156900613569,2898.47427112842
229.0,2410800.248351133,4366154.7698550215,4067701.7356327237,-414.02033577719703,-1949.6691223224625,2892.6779238134623
230.0,2410384.3672676636,4364202.0739040505,4070591.514468637,-417.7421452093404,-1955.7228686651215,2886.8779473791365
231.0,2409964.7640607143,4362243.324117691,4073475.491527482,-421.4645273522474,-1961.7766693397425,2881.074394905707
232.0,2409541.438212959,4360278.520565371,4076353.6632584482,-425.1873764193151,-1967.8302879002877,2875.2673144463915
233.0,2409114.3893078757,4358307.663541891,4079226.0261563747,-428.91059611551464,-1973.8835090044886,2869.456749457633
234.0,2408683.617020728,4356330.753547362,4082092.5767573635,-432.6340987556614,-1979.936136440374,2863.6427391925827
235.0,2408249.1211103643,4354347.79126901,4084953.31163476,-436.35780447139405,-1985.9879913446493,2857.8253190557007
236.0,2407810.9014117853,4352358.777564673,4087808.227395475,-440.08164049265906,-1992.0389106022194,2852.00452092872
237.0,2407368.957829379,4350363.7134478055,4090657.3206766173,-443.8055405023042,-1998.0887454040349,2846.180373463314
238.0,2406923.2903307807,4348362.600073865,4093500.5881424015,-447.52944405190647,-2004.1373599441722,2840.352902348852
239.0,2406473.898941275,4346355.438727917,4096338.026481315,-451.25329603790306,-2010.184630242642,2834.5221305585
240.0,2406020.783738705,4344342.230813379,4099169.6324035185,-454.97704622196034,-2016.2304430836812,2828.688078572508
241.0,2405563.9448488313,4342322.97784175,4101995.40263846,-458.70064880209975,-2022.2746950616129,2822.8507645782083
242.0,2405103.3824411007,4340297.681423256,4104815.333932675,-462.4240620213095,-2028.3172917054035,2817.0102046565153
243.0,2404639.0967247887,4338266.343258339,4107629.423047773,-466.147247813642,-2034.3581466935575,2811.16641295515
244.0,2404171.0879454734,4336228.965129869,4110437.6667585853,-469.8701714875642,-2040.3971811435185,2805.3194018388167
245.0,2403699.3563818135,4334185.548896052,4113240.0618514507,-473.59280143049546,-2046.4343229634687,2799.469182034256
246.0,2403223.9023426124,4332136.096483942,4116036.605122654,-477.3151088440791,-2052.4695062655956,2793.615762760164
